/inm X,/inm Y,/inp X,/inp Y,/pout2 X,/pout2 Y,/pout1 X,/pout1 Y,/CLK X,/CLK Y,/M0/S X,/M0/S Y
3.260338008907688e-08,3.9,3.260338008907688e-08,3.974685368964086,3.260338008907688e-08,0.0437446654104021,3.260338008907688e-08,5.185093043208862,3.260338008907688e-08,1.033800890768763,3.260338008907688e-08,-6.019694087408064e-07
3.263502337787178e-08,3.9,3.263502337787178e-08,3.987342684482044,3.263502337787178e-08,0.0593802942096375,3.263502337787178e-08,5.215627967364044,3.263502337787178e-08,1.350233778717722,3.263502337787178e-08,-5.974864183244844e-07
3.266666666666667e-08,3.9,3.266666666666667e-08,4,3.266666666666667e-08,0.06087773234102151,3.266666666666667e-08,5.193968035801189,3.266666666666667e-08,1.666666666666615,3.266666666666667e-08,-2.444364378415448e-07
3.26872375387925e-08,3.9,3.26872375387925e-08,4,3.26872375387925e-08,0.05326800593805681,3.26872375387925e-08,5.137365993670365,3.26872375387925e-08,1.872375387924893,3.26872375387925e-08,1.574597340799643e-07
3.272837928304415e-08,3.9,3.272837928304415e-08,4,3.272837928304415e-08,0.03534034803989417,3.272837928304415e-08,4.971170394328615,3.272837928304415e-08,2.283792830441447,3.272837928304415e-08,1.910876523226978e-06
3.276808385774993e-08,3.9,3.276808385774993e-08,4,3.276808385774993e-08,0.01521403464413529,3.276808385774993e-08,4.70766117888962,3.276808385774993e-08,2.680838577499285,3.276808385774993e-08,1.411341502150832e-06
3.281644317777146e-08,3.9,3.281644317777146e-08,4,3.281644317777146e-08,-0.009893457414690691,3.281644317777146e-08,4.194027040456567,3.281644317777146e-08,3.164431777714566,3.281644317777146e-08,5.60716840953049e-06
3.286625304536165e-08,3.9,3.286625304536165e-08,4,3.286625304536165e-08,-0.02398934495504008,3.286625304536165e-08,3.475384138138797,3.286625304536165e-08,3.662530453616411,3.286625304536165e-08,3.314976550875029e-05
3.287646335627662e-08,3.9,3.287646335627662e-08,4,3.287646335627662e-08,-0.02605565597525684,3.287646335627662e-08,3.298224752028398,3.287646335627662e-08,3.764633562766175,3.287646335627662e-08,3.838827200921931e-05
3.289553658266992e-08,3.9,3.289553658266992e-08,4,3.289553658266992e-08,-0.03013030255624528,3.289553658266992e-08,2.939976027929674,3.289553658266992e-08,3.955365826699112,3.289553658266992e-08,5.375595414540124e-05
3.291264146170309e-08,3.9,3.291264146170309e-08,4,3.291264146170309e-08,-0.03598549022071231,3.291264146170309e-08,2.592455892538018,3.291264146170309e-08,4.126414617030878,3.291264146170309e-08,5.928441059139893e-05
3.292505560665739e-08,3.9,3.292505560665739e-08,4,3.292505560665739e-08,-0.042074755469851,3.292505560665739e-08,2.32744930794232,3.292505560665739e-08,4.250556066573845,3.292505560665739e-08,6.262329446503317e-05
3.293352613888566e-08,3.9,3.293352613888566e-08,4,3.293352613888566e-08,-0.04641353262149232,3.293352613888566e-08,2.144415113295524,3.293352613888566e-08,4.335261388856533,3.293352613888566e-08,6.036626645918502e-05
3.29427588242737e-08,3.9,3.29427588242737e-08,4,3.29427588242737e-08,-0.04996874464587139,3.29427588242737e-08,1.950043950489085,3.29427588242737e-08,4.427588242736964,3.29427588242737e-08,6.251109552155846e-05
3.295113283869878e-08,3.9,3.295113283869878e-08,4,3.295113283869878e-08,-0.05140139192693927,3.295113283869878e-08,1.782563795108193,3.295113283869878e-08,4.511328386987693,3.295113283869878e-08,5.977673172791806e-05
3.295870366350065e-08,3.9,3.295870366350065e-08,4,3.295870366350065e-08,-0.05140729845145312,3.295870366350065e-08,1.639632894680913,3.295870366350065e-08,4.587036635006464,3.295870366350065e-08,6.184038319530322e-05
3.29688813631518e-08,3.9,3.29688813631518e-08,4,3.29688813631518e-08,-0.0499582824429454,3.29688813631518e-08,1.460380013096603,3.29688813631518e-08,4.68881363151798,3.29688813631518e-08,5.905596501461558e-05
3.298691942623002e-08,3.9,3.298691942623002e-08,4,3.298691942623002e-08,-0.04404177561715945,3.298691942623002e-08,1.178256594278012,3.298691942623002e-08,4.869194262300168,3.298691942623002e-08,6.08254829371261e-05
3.3e-08,3.9,3.3e-08,4,3.3e-08,-0.0355157078191784,3.3e-08,0.9978294931790576,3.3e-08,4.999999999999979,3.3e-08,5.818080642335559e-05
3.300838746323495e-08,3.9,3.300838746323495e-08,4,3.300838746323495e-08,-0.04020346496641351,3.300838746323495e-08,0.8813863905195413,3.300838746323495e-08,5,3.300838746323495e-08,5.945860180298829e-05
3.30185973889338e-08,3.9,3.30185973889338e-08,4,3.30185973889338e-08,-0.04032207869172109,3.30185973889338e-08,0.7448404220209656,3.30185973889338e-08,5,3.30185973889338e-08,5.935664239683379e-05
3.302808274436943e-08,3.9,3.302808274436943e-08,4,3.302808274436943e-08,-0.03779457180289873,3.302808274436943e-08,0.6355252818140747,3.302808274436943e-08,5,3.302808274436943e-08,5.895845624596284e-05
3.304551600782066e-08,3.9,3.304551600782066e-08,4,3.304551600782066e-08,-0.03235719987854452,3.304551600782066e-08,0.4758050907597725,3.304551600782066e-08,5,3.304551600782066e-08,5.848000826593771e-05
3.307209779526347e-08,3.9,3.307209779526347e-08,4,3.307209779526347e-08,-0.02452244552246006,3.307209779526347e-08,0.312010257910839,3.307209779526347e-08,5,3.307209779526347e-08,5.756167575597278e-05
3.310456319660455e-08,3.9,3.310456319660455e-08,4,3.310456319660455e-08,-0.01673561399601589,3.310456319660455e-08,0.1979836095948298,3.310456319660455e-08,5,3.310456319660455e-08,5.683544292007356e-05
3.313910771946242e-08,3.9,3.313910771946242e-08,4,3.313910771946242e-08,-0.01081818219111055,3.313910771946242e-08,0.1356162207096058,3.313910771946242e-08,5,3.313910771946242e-08,5.592325705293298e-05
3.317837199095222e-08,3.9,3.317837199095222e-08,4,3.317837199095222e-08,-0.006505901184203762,3.317837199095222e-08,0.1012967210398275,3.317837199095222e-08,5,3.317837199095222e-08,5.506961064390947e-05
3.322536287275402e-08,3.9,3.322536287275402e-08,4,3.322536287275402e-08,-0.003571990346023179,3.322536287275402e-08,0.08283856372194504,3.322536287275402e-08,5,3.322536287275402e-08,5.322107523926839e-05
3.328530363174732e-08,3.9,3.328530363174732e-08,4,3.328530363174732e-08,-0.001848472411714069,3.328530363174732e-08,0.06811790872801288,3.328530363174732e-08,5,3.328530363174732e-08,4.301923899810088e-05
3.334854741130211e-08,3.9,3.334854741130211e-08,4,3.334854741130211e-08,-0.001299195316566771,3.334854741130211e-08,0.04701938813207384,3.334854741130211e-08,5,3.334854741130211e-08,2.486467922625924e-05
3.341406858046936e-08,3.9,3.341406858046936e-08,4,3.341406858046936e-08,-0.0009832115122016937,3.341406858046936e-08,0.02582658818714629,3.341406858046936e-08,5,3.341406858046936e-08,1.386028894897907e-05
3.350378803207174e-08,3.9,3.350378803207174e-08,4,3.350378803207174e-08,-0.0005047871832028673,3.350378803207174e-08,0.01012365870588934,3.350378803207174e-08,5,3.350378803207174e-08,5.676663203167676e-06
3.35793506367717e-08,3.9,3.35793506367717e-08,4,3.35793506367717e-08,-0.0002480157034274829,3.35793506367717e-08,0.004844868120651828,3.35793506367717e-08,5,3.35793506367717e-08,2.905849930205451e-06
3.367786688484542e-08,3.9,3.367786688484542e-08,4,3.367786688484542e-08,-0.000100997947534978,3.367786688484542e-08,0.0016933272338597,3.367786688484542e-08,5,3.367786688484542e-08,7.579490195003856e-07
3.382791133859112e-08,3.9,3.382791133859112e-08,4,3.382791133859112e-08,-1.990645187161454e-05,3.382791133859112e-08,0.0002662179895849019,3.382791133859112e-08,5,3.382791133859112e-08,3.323901876172762e-07
3.40165730614441e-08,3.9,3.40165730614441e-08,4,3.40165730614441e-08,-1.946096160589892e-06,3.40165730614441e-08,-6.705753585103252e-07,3.40165730614441e-08,5,3.40165730614441e-08,-2.004656048877509e-07
3.432330522387976e-08,3.9,3.432330522387976e-08,4,3.432330522387976e-08,4.308320182363112e-07,3.432330522387976e-08,-7.605871764806114e-06,3.432330522387976e-08,5,3.432330522387976e-08,1.854406191290487e-07
3.4789411872569e-08,3.9,3.4789411872569e-08,4,3.4789411872569e-08,-1.178417636863956e-07,3.4789411872569e-08,5.303927790186813e-06,3.4789411872569e-08,5,3.4789411872569e-08,-1.769380118413353e-07
3.5509411872569e-08,3.9,3.5509411872569e-08,4,3.5509411872569e-08,2.097375987152542e-08,3.5509411872569e-08,-3.537635574181857e-06,3.5509411872569e-08,5,3.5509411872569e-08,1.760579202969428e-07
3.6e-08,3.9,3.6e-08,4,3.6e-08,3.631006281157154e-08,3.6e-08,8.578795305979146e-07,3.6e-08,5,3.6e-08,-1.717276177006486e-07
